nohup: ignoring input
Progress: 9550/17520 | OK: 4 | SKIP: 9547 | FAIL: 0
Progress: 9600/17520 | OK: 4 | SKIP: 9597 | FAIL: 0
Progress: 9650/17520 | OK: 4 | SKIP: 9647 | FAIL: 0
2026-01-26 19:52:48,640 [PID:2708875] INFO -  Getting 1 granules, approx download size: 0.01 GB
Progress: 9700/17520 | OK: 4 | SKIP: 9697 | FAIL: 0
Progress: 9750/17520 | OK: 4 | SKIP: 9747 | FAIL: 0
Progress: 9800/17520 | OK: 4 | SKIP: 9797 | FAIL: 0
Progress: 9850/17520 | OK: 4 | SKIP: 9847 | FAIL: 0
Progress: 9900/17520 | OK: 4 | SKIP: 9897 | FAIL: 0
Progress: 9950/17520 | OK: 4 | SKIP: 9947 | FAIL: 0
Progress: 10000/17520 | OK: 5 | SKIP: 9996 | FAIL: 0
Progress: 10050/17520 | OK: 5 | SKIP: 10046 | FAIL: 0
Progress: 10100/17520 | OK: 5 | SKIP: 10096 | FAIL: 0
Progress: 10150/17520 | OK: 5 | SKIP: 10146 | FAIL: 0
Progress: 10200/17520 | OK: 5 | SKIP: 10196 | FAIL: 0
Progress: 10250/17520 | OK: 5 | SKIP: 10246 | FAIL: 0
Progress: 10300/17520 | OK: 5 | SKIP: 10296 | FAIL: 0
Progress: 10350/17520 | OK: 5 | SKIP: 10346 | FAIL: 0
Progress: 10400/17520 | OK: 5 | SKIP: 10396 | FAIL: 0
Progress: 10450/17520 | OK: 5 | SKIP: 10446 | FAIL: 0
Progress: 10500/17520 | OK: 5 | SKIP: 10496 | FAIL: 0
Progress: 10550/17520 | OK: 5 | SKIP: 10546 | FAIL: 0
Progress: 10600/17520 | OK: 5 | SKIP: 10596 | FAIL: 0
Progress: 10650/17520 | OK: 5 | SKIP: 10646 | FAIL: 0
Progress: 10700/17520 | OK: 5 | SKIP: 10696 | FAIL: 0
Progress: 10750/17520 | OK: 5 | SKIP: 10746 | FAIL: 0
Progress: 10800/17520 | OK: 5 | SKIP: 10796 | FAIL: 0
Progress: 10850/17520 | OK: 5 | SKIP: 10846 | FAIL: 0
Progress: 10900/17520 | OK: 5 | SKIP: 10896 | FAIL: 0
Progress: 10950/17520 | OK: 5 | SKIP: 10946 | FAIL: 0
Progress: 11000/17520 | OK: 5 | SKIP: 10996 | FAIL: 0
Progress: 11050/17520 | OK: 5 | SKIP: 11046 | FAIL: 0
Progress: 11100/17520 | OK: 5 | SKIP: 11096 | FAIL: 0
Progress: 11150/17520 | OK: 5 | SKIP: 11146 | FAIL: 0
2026-01-26 19:54:19,884 [PID:2708878] INFO -  Getting 1 granules, approx download size: 0.01 GB
Progress: 11200/17520 | OK: 5 | SKIP: 11196 | FAIL: 0
Progress: 11250/17520 | OK: 5 | SKIP: 11246 | FAIL: 0
Progress: 11300/17520 | OK: 5 | SKIP: 11296 | FAIL: 0
Progress: 11350/17520 | OK: 5 | SKIP: 11346 | FAIL: 0
Progress: 11400/17520 | OK: 5 | SKIP: 11396 | FAIL: 0
Progress: 11450/17520 | OK: 5 | SKIP: 11446 | FAIL: 0
Progress: 11500/17520 | OK: 6 | SKIP: 11495 | FAIL: 0
Progress: 11550/17520 | OK: 6 | SKIP: 11545 | FAIL: 0
Progress: 11600/17520 | OK: 6 | SKIP: 11595 | FAIL: 0
Progress: 11650/17520 | OK: 6 | SKIP: 11645 | FAIL: 0
Progress: 11700/17520 | OK: 6 | SKIP: 11695 | FAIL: 0
Progress: 11750/17520 | OK: 6 | SKIP: 11745 | FAIL: 0
Progress: 11800/17520 | OK: 6 | SKIP: 11795 | FAIL: 0
Progress: 11850/17520 | OK: 6 | SKIP: 11845 | FAIL: 0
Progress: 11900/17520 | OK: 6 | SKIP: 11895 | FAIL: 0
Progress: 11950/17520 | OK: 6 | SKIP: 11945 | FAIL: 0
Progress: 12000/17520 | OK: 6 | SKIP: 11995 | FAIL: 0
Progress: 12050/17520 | OK: 6 | SKIP: 12045 | FAIL: 0
Progress: 12100/17520 | OK: 6 | SKIP: 12095 | FAIL: 0
Progress: 12150/17520 | OK: 6 | SKIP: 12145 | FAIL: 0
Progress: 12200/17520 | OK: 6 | SKIP: 12195 | FAIL: 0
Progress: 12250/17520 | OK: 6 | SKIP: 12245 | FAIL: 0
Progress: 12300/17520 | OK: 6 | SKIP: 12295 | FAIL: 0
Progress: 12350/17520 | OK: 6 | SKIP: 12345 | FAIL: 0
Progress: 12400/17520 | OK: 6 | SKIP: 12395 | FAIL: 0
Progress: 12450/17520 | OK: 6 | SKIP: 12445 | FAIL: 0
Progress: 12500/17520 | OK: 6 | SKIP: 12495 | FAIL: 0
Progress: 12550/17520 | OK: 6 | SKIP: 12545 | FAIL: 0
Progress: 12600/17520 | OK: 6 | SKIP: 12595 | FAIL: 0
Progress: 12650/17520 | OK: 6 | SKIP: 12645 | FAIL: 0
Progress: 12700/17520 | OK: 6 | SKIP: 12695 | FAIL: 0
Progress: 12750/17520 | OK: 6 | SKIP: 12745 | FAIL: 0
Progress: 12800/17520 | OK: 6 | SKIP: 12795 | FAIL: 0
Progress: 12850/17520 | OK: 6 | SKIP: 12845 | FAIL: 0
Progress: 12900/17520 | OK: 6 | SKIP: 12895 | FAIL: 0
Progress: 12950/17520 | OK: 6 | SKIP: 12945 | FAIL: 0
Progress: 13000/17520 | OK: 6 | SKIP: 12995 | FAIL: 0
Progress: 13050/17520 | OK: 6 | SKIP: 13045 | FAIL: 0
Progress: 13100/17520 | OK: 6 | SKIP: 13095 | FAIL: 0
Progress: 13150/17520 | OK: 6 | SKIP: 13145 | FAIL: 0
Progress: 13200/17520 | OK: 6 | SKIP: 13195 | FAIL: 0
Progress: 13250/17520 | OK: 6 | SKIP: 13245 | FAIL: 0
Progress: 13300/17520 | OK: 6 | SKIP: 13295 | FAIL: 0
Progress: 13350/17520 | OK: 6 | SKIP: 13345 | FAIL: 0
Progress: 13400/17520 | OK: 6 | SKIP: 13395 | FAIL: 0
