filename,status,reason,local_size,remote_checksum,local_checksum,path,processing_time
BROWSE.MOD11A1.A2020349.h28v08.061.2021020123105.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4077,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020349.h28v08.061.2021020123105.1.jpg,0
BROWSE.MOD11A1.A2020350.h28v08.061.2021020124217.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7860,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020350.h28v08.061.2021020124217.1.jpg,0
BROWSE.MOD11A1.A2020248.h27v08.061.2021014191611.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7721,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020248.h27v08.061.2021014191611.1.jpg,0
BROWSE.MOD11A1.A2020247.h29v08.061.2021014182250.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5855,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020247.h29v08.061.2021014182250.1.jpg,0
BROWSE.MOD11A1.A2020351.h27v08.061.2021026150528.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5022,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020351.h27v08.061.2021026150528.1.jpg,0
BROWSE.MOD11A1.A2020351.h28v08.061.2021026150429.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4855,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020351.h28v08.061.2021026150429.1.jpg,0
BROWSE.MOD11A1.A2020351.h29v08.061.2021026150430.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,12087,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020351.h29v08.061.2021026150430.1.jpg,0
BROWSE.MOD11A1.A2020352.h28v08.061.2021026150739.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6516,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020352.h28v08.061.2021026150739.1.jpg,0
MOD11A1.A2020352.h27v08.061.2021026150702.hdf,VERIFIED,Integrity Confirmed,216201,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020352.h27v08.061.2021026150702.hdf,6.651878356933594e-05
BROWSE.MOD11A1.A2020352.h29v08.061.2021026150706.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8878,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020352.h29v08.061.2021026150706.1.jpg,0
BROWSE.MOD11A1.A2020244.h27v08.061.2021014154807.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6603,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020244.h27v08.061.2021014154807.1.jpg,0
BROWSE.MOD11A1.A2020242.h27v08.061.2021014140553.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4374,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020242.h27v08.061.2021014140553.1.jpg,0
BROWSE.MOD11A1.A2020241.h27v08.061.2021014132353.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6865,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020241.h27v08.061.2021014132353.1.jpg,0
BROWSE.MOD11A1.A2020344.h27v08.061.2021019100946.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4669,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020344.h27v08.061.2021019100946.2.jpg,0
MOD11A1.A2020354.h27v08.061.2021026174922.hdf,VERIFIED,Integrity Confirmed,217250,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020354.h27v08.061.2021026174922.hdf,7.390975952148438e-05
BROWSE.MOD11A1.A2020342.h29v08.061.2021019083635.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4283,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020342.h29v08.061.2021019083635.2.jpg,0
BROWSE.MOD11A1.A2020349.h27v08.061.2021020123049.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5039,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020349.h27v08.061.2021020123049.1.jpg,0
BROWSE.MOD11A1.A2020345.h27v08.061.2021019105529.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5316,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020345.h27v08.061.2021019105529.1.jpg,0
MOD11A1.A2020355.h28v08.061.2021026202228.hdf,VERIFIED,Integrity Confirmed,238711,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020355.h28v08.061.2021026202228.hdf,8.034706115722656e-05
MOD11A1.A2020356.h29v08.061.2021026204927.hdf,VERIFIED,Integrity Confirmed,477683,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020356.h29v08.061.2021026204927.hdf,6.866455078125e-05
BROWSE.MOD11A1.A2020346.h27v08.061.2021019113438.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7127,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020346.h27v08.061.2021019113438.1.jpg,0
MOD11A1.A2020356.h27v08.061.2021026204857.hdf,VERIFIED,Integrity Confirmed,413882,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020356.h27v08.061.2021026204857.hdf,9.274482727050781e-05
MOD11A1.A2020357.h27v08.061.2021027000057.hdf,VERIFIED,Integrity Confirmed,503743,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020357.h27v08.061.2021027000057.hdf,7.43865966796875e-05
BROWSE.MOD11A1.A2020355.h29v08.061.2021026202204.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5023,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020355.h29v08.061.2021026202204.1.jpg,0
BROWSE.MOD11A1.A2020354.h28v08.061.2021026174937.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,3961,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020354.h28v08.061.2021026174937.1.jpg,0
BROWSE.MOD11A1.A2020350.h27v08.061.2021020124229.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4835,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020350.h27v08.061.2021020124229.1.jpg,0
MOD11A1.A2020358.h29v08.061.2021027001017.hdf,VERIFIED,Integrity Confirmed,212821,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020358.h29v08.061.2021027001017.hdf,0.00014472007751464844
BROWSE.MOD11A1.A2020357.h28v08.061.2021027000001.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,10684,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020357.h28v08.061.2021027000001.1.jpg,0
BROWSE.MOD11A1.A2020357.h29v08.061.2021027000013.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4694,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020357.h29v08.061.2021027000013.1.jpg,0
BROWSE.MOD11A1.A2020348.h27v08.061.2021019134632.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8286,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020348.h27v08.061.2021019134632.1.jpg,0
BROWSE.MOD11A1.A2020347.h29v08.061.2021019122340.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,12801,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020347.h29v08.061.2021019122340.1.jpg,0
BROWSE.MOD11A1.A2020355.h27v08.061.2021026202141.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4959,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020355.h27v08.061.2021026202141.1.jpg,0
MOD11A1.A2020360.h27v08.061.2021027032908.hdf,VERIFIED,Integrity Confirmed,328996,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020360.h27v08.061.2021027032908.hdf,0.0001735687255859375
MOD11A1.A2020360.h28v08.061.2021027032856.hdf,VERIFIED,Integrity Confirmed,386943,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2020360.h28v08.061.2021027032856.hdf,6.556510925292969e-05
BROWSE.MOD11A1.A2020348.h29v08.061.2021019134144.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,9230,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020348.h29v08.061.2021019134144.1.jpg,0
BROWSE.MOD11A1.A2020354.h29v08.061.2021026174918.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5460,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020354.h29v08.061.2021026174918.1.jpg,0
BROWSE.MOD11A1.A2020361.h27v08.061.2021027062606.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4480,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020361.h27v08.061.2021027062606.1.jpg,0
BROWSE.MOD11A1.A2020361.h29v08.061.2021027062722.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8140,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020361.h29v08.061.2021027062722.1.jpg,0
BROWSE.MOD11A1.A2020345.h28v08.061.2021019105538.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8513,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020345.h28v08.061.2021019105538.1.jpg,0
BROWSE.MOD11A1.A2020360.h29v08.061.2021027032901.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,9303,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020360.h29v08.061.2021027032901.1.jpg,0
BROWSE.MOD11A1.A2020361.h28v08.061.2021027062706.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,9108,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020361.h28v08.061.2021027062706.1.jpg,0
BROWSE.MOD11A1.A2020362.h27v08.061.2021027063133.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,12823,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020362.h27v08.061.2021027063133.1.jpg,0
BROWSE.MOD11A1.A2020349.h29v08.061.2021020123124.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8420,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020349.h29v08.061.2021020123124.1.jpg,0
BROWSE.MOD11A1.A2020341.h29v08.061.2021019080122.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4469,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020341.h29v08.061.2021019080122.1.jpg,0
BROWSE.MOD11A1.A2020359.h28v08.061.2021027032533.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7706,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020359.h28v08.061.2021027032533.1.jpg,0
BROWSE.MOD11A1.A2020337.h29v08.061.2021019050155.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7785,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020337.h29v08.061.2021019050155.1.jpg,0
BROWSE.MOD11A1.A2020364.h29v08.061.2021027094638.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6722,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020364.h29v08.061.2021027094638.1.jpg,0
BROWSE.MOD11A1.A2020353.h29v08.061.2021026174555.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5305,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020353.h29v08.061.2021026174555.1.jpg,0
BROWSE.MOD11A1.A2020364.h28v08.061.2021027094640.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6736,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020364.h28v08.061.2021027094640.2.jpg,0
BROWSE.MOD11A1.A2020365.h27v08.061.2021027123620.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,10045,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020365.h27v08.061.2021027123620.1.jpg,0
BROWSE.MOD11A1.A2020365.h28v08.061.2021027123516.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5868,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020365.h28v08.061.2021027123516.1.jpg,0
BROWSE.MOD11A1.A2020363.h27v08.061.2021027094530.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6399,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020363.h27v08.061.2021027094530.1.jpg,0
BROWSE.MOD11A1.A2020365.h29v08.061.2021027123643.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4288,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020365.h29v08.061.2021027123643.1.jpg,0
BROWSE.MOD11A1.A2020363.h29v08.061.2021027094408.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8581,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020363.h29v08.061.2021027094408.1.jpg,0
BROWSE.MOD11A1.A2020362.h29v08.061.2021027063154.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7390,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020362.h29v08.061.2021027063154.1.jpg,0
BROWSE.MOD11A1.A2020362.h28v08.061.2021027063122.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,13056,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020362.h28v08.061.2021027063122.1.jpg,0
BROWSE.MOD11A1.A2020366.h27v08.061.2021027123753.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5625,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020366.h27v08.061.2021027123753.1.jpg,0
BROWSE.MOD11A1.A2021001.h28v08.061.2021040151602.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,3961,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021001.h28v08.061.2021040151602.2.jpg,0
BROWSE.MOD11A1.A2020358.h27v08.061.2021027000932.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,9634,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020358.h27v08.061.2021027000932.1.jpg,0
BROWSE.MOD11A1.A2020348.h28v08.061.2021019134157.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6827,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020348.h28v08.061.2021019134157.1.jpg,0
BROWSE.MOD11A1.A2021001.h27v08.061.2021040151700.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7640,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021001.h27v08.061.2021040151700.1.jpg,0
MOD11A1.A2021002.h27v08.061.2021040152546.cmr.xml,CORRUPT_HEADER,Invalid Binary Header: 3c4772616e756c65,15902,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2021002.h27v08.061.2021040152546.cmr.xml,0
BROWSE.MOD11A1.A2020366.h29v08.061.2021027123837.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7035,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020366.h29v08.061.2021027123837.1.jpg,0
BROWSE.MOD11A1.A2021002.h28v08.061.2021040152616.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,3961,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021002.h28v08.061.2021040152616.2.jpg,0
BROWSE.MOD11A1.A2021003.h29v08.061.2021040170157.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,10093,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021003.h29v08.061.2021040170157.1.jpg,0
BROWSE.MOD11A1.A2021004.h29v08.061.2021040171430.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8245,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021004.h29v08.061.2021040171430.1.jpg,0
BROWSE.MOD11A1.A2021004.h27v08.061.2021040171236.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5261,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021004.h27v08.061.2021040171236.2.jpg,0
MOD11A1.A2021006.h28v08.061.2021040194058.hdf,VERIFIED,Integrity Confirmed,250706,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2021006.h28v08.061.2021040194058.hdf,6.771087646484375e-05
BROWSE.MOD11A1.A2020358.h28v08.061.2021027001019.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6489,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020358.h28v08.061.2021027001019.1.jpg,0
BROWSE.MOD11A1.A2021005.h29v08.061.2021040192730.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5443,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021005.h29v08.061.2021040192730.1.jpg,0
BROWSE.MOD11A1.A2020359.h27v08.061.2021027032615.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4718,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020359.h27v08.061.2021027032615.1.jpg,0
BROWSE.MOD11A1.A2020366.h28v08.061.2021027123806.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4533,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020366.h28v08.061.2021027123806.2.jpg,0
BROWSE.MOD11A1.A2021003.h27v08.061.2021040170258.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4445,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021003.h27v08.061.2021040170258.1.jpg,0
BROWSE.MOD11A1.A2021007.h29v08.061.2021040205705.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4159,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021007.h29v08.061.2021040205705.1.jpg,0
BROWSE.MOD11A1.A2020363.h28v08.061.2021027094355.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8639,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020363.h28v08.061.2021027094355.1.jpg,0
BROWSE.MOD11A1.A2021004.h28v08.061.2021040171615.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5694,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021004.h28v08.061.2021040171615.1.jpg,0
MOD11A1.A2021009.h29v08.061.2021040224102.hdf,VERIFIED,Integrity Confirmed,245393,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2021009.h29v08.061.2021040224102.hdf,8.916854858398438e-05
BROWSE.MOD11A1.A2021006.h27v08.061.2021040194226.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4211,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021006.h27v08.061.2021040194226.2.jpg,0
BROWSE.MOD11A1.A2021005.h27v08.061.2021040192642.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,9744,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021005.h27v08.061.2021040192642.1.jpg,0
BROWSE.MOD11A1.A2021006.h29v08.061.2021040194128.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8667,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021006.h29v08.061.2021040194128.1.jpg,0
BROWSE.MOD11A1.A2021005.h28v08.061.2021040192700.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,10327,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021005.h28v08.061.2021040192700.1.jpg,0
BROWSE.MOD11A1.A2021007.h27v08.061.2021040205723.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8343,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021007.h27v08.061.2021040205723.1.jpg,0
BROWSE.MOD11A1.A2021001.h29v08.061.2021040151710.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7944,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021001.h29v08.061.2021040151710.1.jpg,0
MOD11A1.A2021011.h29v08.061.2021041001125.hdf,VERIFIED,Integrity Confirmed,277114,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2021011.h29v08.061.2021041001125.hdf,8.320808410644531e-05
BROWSE.MOD11A1.A2021003.h28v08.061.2021040170321.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4235,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021003.h28v08.061.2021040170321.1.jpg,0
BROWSE.MOD11A1.A2021007.h28v08.061.2021040205657.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6725,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021007.h28v08.061.2021040205657.1.jpg,0
BROWSE.MOD11A1.A2020353.h27v08.061.2021026174617.2.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,3961,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020353.h27v08.061.2021026174617.2.jpg,0
BROWSE.MOD11A1.A2020364.h27v08.061.2021027094750.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,7904,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020364.h27v08.061.2021027094750.1.jpg,0
BROWSE.MOD11A1.A2021008.h27v08.061.2021040210848.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,6386,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021008.h27v08.061.2021040210848.1.jpg,0
BROWSE.MOD11A1.A2020350.h29v08.061.2021020124248.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4329,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020350.h29v08.061.2021020124248.1.jpg,0
BROWSE.MOD11A1.A2020353.h28v08.061.2021026174642.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,3961,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020353.h28v08.061.2021026174642.1.jpg,0
BROWSE.MOD11A1.A2020359.h29v08.061.2021027032514.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,9824,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020359.h29v08.061.2021027032514.1.jpg,0
BROWSE.MOD11A1.A2020347.h27v08.061.2021019122337.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4287,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020347.h27v08.061.2021019122337.1.jpg,0
BROWSE.MOD11A1.A2020356.h28v08.061.2021026204857.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4703,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2020356.h28v08.061.2021026204857.1.jpg,0
BROWSE.MOD11A1.A2021002.h29v08.061.2021040152655.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4426,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021002.h29v08.061.2021040152655.1.jpg,0
BROWSE.MOD11A1.A2021012.h28v08.061.2021041001647.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5037,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021012.h28v08.061.2021041001647.1.jpg,0
BROWSE.MOD11A1.A2021014.h27v08.061.2021041020118.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8919,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021014.h27v08.061.2021041020118.1.jpg,0
BROWSE.MOD11A1.A2021013.h28v08.061.2021041015428.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4782,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021013.h28v08.061.2021041015428.1.jpg,0
BROWSE.MOD11A1.A2021010.h29v08.061.2021040224722.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,14718,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021010.h29v08.061.2021040224722.1.jpg,0
BROWSE.MOD11A1.A2021008.h29v08.061.2021040210808.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,8019,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021008.h29v08.061.2021040210808.1.jpg,0
BROWSE.MOD11A1.A2021014.h28v08.061.2021041020048.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5540,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021014.h28v08.061.2021041020048.1.jpg,0
BROWSE.MOD11A1.A2021014.h29v08.061.2021041020048.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4132,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021014.h29v08.061.2021041020048.1.jpg,0
BROWSE.MOD11A1.A2021015.h28v08.061.2021041052023.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4638,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021015.h28v08.061.2021041052023.1.jpg,0
BROWSE.MOD11A1.A2021010.h27v08.061.2021040224738.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5848,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021010.h27v08.061.2021040224738.1.jpg,0
BROWSE.MOD11A1.A2021008.h28v08.061.2021040210826.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,4303,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021008.h28v08.061.2021040210826.1.jpg,0
BROWSE.MOD11A1.A2021013.h27v08.061.2021041015340.1.jpg,CORRUPT_HEADER,Invalid Binary Header: ffd8ffe000104a46,5150,,,/mnt/AizatDrive/MOD11A1/BROWSE.MOD11A1.A2021013.h27v08.061.2021041015340.1.jpg,0
