timestamp,status_code,status_msg,file_path,file_size_mb
2025-01-02T00:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S003000-E005959.0030.V07B.HDF5,6.98
2025-01-02T01:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S010000-E012959.0060.V07B.HDF5,7.06
2025-01-02T01:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S013000-E015959.0090.V07B.HDF5,6.97
2025-01-02T02:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S020000-E022959.0120.V07B.HDF5,6.97
2025-01-02T02:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S023000-E025959.0150.V07B.HDF5,6.86
2025-01-02T03:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S030000-E032959.0180.V07B.HDF5,7.09
2025-01-02T03:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S033000-E035959.0210.V07B.HDF5,7.0
2025-01-02T04:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S040000-E042959.0240.V07B.HDF5,6.99
2025-01-02T04:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S043000-E045959.0270.V07B.HDF5,7.04
2025-01-02T05:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S050000-E052959.0300.V07B.HDF5,6.99
2025-01-02T05:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S053000-E055959.0330.V07B.HDF5,7.1
2025-01-02T06:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S060000-E062959.0360.V07B.HDF5,7.04
2025-01-02T06:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S063000-E065959.0390.V07B.HDF5,7.0
2025-01-02T07:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S070000-E072959.0420.V07B.HDF5,7.08
2025-01-02T07:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S073000-E075959.0450.V07B.HDF5,7.1
2025-01-02T08:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S080000-E082959.0480.V07B.HDF5,7.13
2025-01-02T08:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S083000-E085959.0510.V07B.HDF5,7.04
2025-01-02T09:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S090000-E092959.0540.V07B.HDF5,7.03
2025-01-02T09:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S093000-E095959.0570.V07B.HDF5,6.98
2025-01-02T10:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S100000-E102959.0600.V07B.HDF5,6.98
2025-01-02T10:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S103000-E105959.0630.V07B.HDF5,6.95
2025-01-02T11:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S110000-E112959.0660.V07B.HDF5,6.92
2025-01-02T11:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S113000-E115959.0690.V07B.HDF5,6.99
2025-01-02T12:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S120000-E122959.0720.V07B.HDF5,6.83
2025-01-02T12:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S123000-E125959.0750.V07B.HDF5,6.82
2025-01-02T13:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S130000-E132959.0780.V07B.HDF5,6.98
2025-01-02T13:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S133000-E135959.0810.V07B.HDF5,6.98
